G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,WLS,INN2_teampit,BF,AB_pit,HIT_pit,H2_pit,H3_pit,HR_pit,SB_pit,BB_pit,KK_pit,GD_pit,R,ER_teampit,WLS_changed,INN2_sp,ER_sp,AB_bat,RBI,RUN,HIT_bat,H2_bat,H3_bat,HR_bat,SB_bat,BB_bat,KK_bat,GD_bat,ERR,LOB,ERA,AVG_bat,AVG_pit,OPS_bat,OPS_pit,wOBA_bat,wOBA_pit,FIP,WHIP,ISO,PE,3hal
20190410SSLG0,20190410,SS,LG,T,W,27,131,32,7,2,0,1,1,4,4,1,5,5,1,18,5,33,5,6,6,1,1,0,1,4,12,1,1,4,5.0,0.18181818181818182,0.21875,0.5757575757575758,0.71875,0.24891891891891893,0.3044444444444444,4.888888888888889,1.2222222222222223,0.09090909090909091,0.5901639344262295,2
20190411SSLG0,20190411,SS,LG,T,L,24,133,34,10,2,1,1,2,2,6,0,5,5,0,19,5,28,2,2,6,0,0,1,0,3,6,4,0,3,5.625,0.21428571428571427,0.29411764705882354,0.6428571428571429,0.8529411764705882,0.2780645161290322,0.3605555555555555,3.875,1.5,0.10714285714285714,0.13793103448275862,2
20190412KTSS0,20190412,SS,KT,B,W,27,119,29,2,0,0,0,0,1,13,0,0,0,1,24,0,30,4,5,8,1,0,0,1,7,3,2,0,8,0.0,0.26666666666666666,0.06896551724137931,0.8,0.1724137931034483,0.3332432432432432,0.08233333333333333,0.44444444444444464,0.3333333333333333,0.03333333333333333,1.0,2
20190413KTSS0,20190413,SS,KT,B,L,27,135,35,12,1,0,1,1,2,4,0,5,5,0,15,3,33,3,3,6,3,0,1,0,7,7,1,0,10,5.0,0.18181818181818182,0.34285714285714286,0.7575757575757576,0.8571428571428571,0.313,0.3689189189189189,4.222222222222222,1.5555555555555556,0.18181818181818182,0.2647058823529412,2
20190414KTSS0,20190414,SS,KT,B,W,27,170,42,15,3,0,1,0,5,10,1,12,10,1,21,3,35,13,14,15,0,1,3,2,5,5,1,1,4,10.0,0.42857142857142855,0.35714285714285715,1.3142857142857143,0.9761904761904762,0.529,0.40744680851063836,3.888888888888889,2.2222222222222223,0.3142857142857143,0.5764705882352941,2
20190416WOSS0,20190416,SS,WO,B,L,27,178,36,10,3,0,1,2,6,7,0,4,3,0,15,1,32,0,0,5,0,0,0,0,2,8,0,1,7,3.0,0.15625,0.2777777777777778,0.375,0.8888888888888888,0.17147058823529412,0.36642857142857144,4.888888888888889,1.7777777777777777,0.0,0.0,2
20190417WOSS0,20190417,SS,WO,B,L,27,136,35,11,3,0,0,0,3,3,1,5,5,0,15,5,31,3,3,4,1,0,1,0,3,8,0,1,5,5.0,0.12903225806451613,0.3142857142857143,0.4838709677419355,0.8,0.21235294117647055,0.34210526315789475,3.3333333333333335,1.5555555555555556,0.12903225806451613,0.2647058823529412,2
20190418WOSS0,20190418,SS,WO,B,W,33,164,38,8,2,1,0,0,6,6,3,4,3,1,18,2,42,5,5,14,5,1,0,0,5,11,0,1,12,2.454545454545454,0.3333333333333333,0.21052631578947367,0.9523809523809523,0.6842105263157895,0.39446808510638304,0.2897727272727273,3.5454545454545454,1.2727272727272727,0.16666666666666666,0.6097560975609756,3
20190419SSHH0,20190419,SS,HH,T,L,32,149,33,8,1,0,1,0,6,9,2,4,4,0,18,2,46,3,3,13,1,0,2,3,5,13,0,0,15,3.375,0.2826086956521739,0.24242424242424243,0.8260869565217391,0.7878787878787878,0.34941176470588237,0.3294871794871795,4.21875,1.3125,0.15217391304347827,0.36,3
20190420SSHH0,20190420,SS,HH,T,L,24,168,36,12,4,0,1,1,3,6,0,12,10,0,9,8,38,5,5,12,4,0,0,0,3,8,0,1,11,11.25,0.3157894736842105,0.3333333333333333,0.8157894736842105,0.9444444444444444,0.34804878048780485,0.39692307692307693,4.25,1.875,0.10526315789473684,0.14792899408284024,4
20190421SSHH0,20190421,SS,HH,T,W,27,128,27,0,0,0,0,0,2,13,0,0,0,1,27,0,47,16,16,23,6,2,1,1,3,3,2,1,8,0.0,0.48936170212765956,0.0,1.3191489361702127,0.07407407407407407,0.5498000000000001,0.04758620689655172,0.7777777777777777,0.2222222222222222,0.2765957446808511,1.0,4
20190424SKSS0,20190424,SS,SK,B,L,33,210,42,12,4,0,3,1,9,6,2,9,9,0,1,0,47,7,8,16,3,0,0,2,7,12,1,0,15,7.363636363636364,0.3404255319148936,0.2857142857142857,0.8936170212765957,1.0952380952380953,0.37425925925925924,0.432156862745098,7.909090909090909,1.9090909090909092,0.06382978723404255,0.4413793103448276,5
20190425SKSS0,20190425,SS,SK,B,L,30,164,37,8,1,0,0,2,4,11,0,4,4,0,18,3,39,3,3,12,3,0,0,2,7,11,0,1,15,3.6,0.3076923076923077,0.21621621621621623,0.8717948717948718,0.5675675675675675,0.3619565217391304,0.2502439024390244,2.0,1.2,0.07692307692307693,0.36,3
20190427LGSS0,20190427,SS,LG,B,L,27,168,37,12,2,0,2,0,7,8,0,8,6,0,15,5,32,0,0,7,1,0,0,1,3,5,1,1,8,6.0,0.21875,0.32432432432432434,0.5625,1.054054054054054,0.248,0.42477272727272725,6.444444444444445,2.111111111111111,0.03125,0.0,2
20190428LGSS0,20190428,SS,LG,B,L,27,134,31,6,1,1,1,1,3,7,2,2,2,0,12,1,30,1,1,6,1,0,0,0,2,11,0,0,6,2.0,0.2,0.1935483870967742,0.5,0.6774193548387096,0.221875,0.2861764705882353,3.888888888888889,1.0,0.03333333333333333,0.2,2
20190430SSHT0,20190430,SS,HT,T,L,24,135,34,9,1,0,1,0,3,7,0,8,4,0,15,3,33,0,0,6,3,0,0,0,2,6,0,2,8,4.5,0.18181818181818182,0.2647058823529412,0.5151515151515151,0.7352941176470589,0.22457142857142856,0.3154054054054054,4.0,1.5,0.09090909090909091,0.0,2
20190501SSHT0,20190501,SS,HT,T,W,27,144,37,11,1,1,0,0,2,5,1,2,2,1,15,2,37,8,10,15,6,0,1,2,5,3,3,0,7,2.0,0.40540540540540543,0.2972972972972973,1.1891891891891893,0.7297297297297297,0.48309523809523813,0.3148717948717949,2.5555555555555554,1.4444444444444444,0.24324324324324326,0.9615384615384616,3
20190502SSHT0,20190502,SS,HT,T,L,24,150,32,10,1,0,1,0,5,3,1,8,6,0,15,6,31,1,1,5,0,0,0,0,1,5,0,1,5,6.75,0.16129032258064516,0.3125,0.3548387096774194,0.90625,0.16062500000000002,0.37675675675675674,5.75,1.875,0.0,0.015384615384615385,2
20190503SSWO0,20190503,SS,WO,T,L,24,173,37,13,3,0,0,1,5,9,0,8,8,0,18,2,35,3,3,8,1,3,1,1,3,10,0,0,8,9.0,0.22857142857142856,0.35135135135135137,0.8285714285714286,0.918918918918919,0.34131578947368424,0.38476190476190475,2.625,2.25,0.2857142857142857,0.1232876712328767,3
20190504SSWO0,20190504,SS,WO,T,W,27,114,28,4,1,0,0,0,3,5,2,1,1,1,21,1,33,3,3,10,2,0,0,1,4,8,3,0,8,1.0,0.30303030303030304,0.14285714285714285,0.7878787878787878,0.42857142857142855,0.33567567567567563,0.1938709677419355,2.888888888888889,0.7777777777777778,0.06060606060606061,0.9,2
20190505SSWO0,20190505,SS,WO,T,L,24,140,38,17,5,2,0,0,6,5,3,12,12,0,9,7,32,2,2,5,1,0,0,0,1,6,0,0,4,13.5,0.15625,0.4473684210526316,0.375,1.2894736842105263,0.16727272727272727,0.5143181818181819,4.0,2.875,0.03125,0.02702702702702703,3
20190507NCSS0,20190507,SS,NC,B,W,27,161,34,7,1,0,2,0,6,7,0,3,3,1,15,3,29,6,6,6,1,0,2,0,3,9,1,1,3,3.0,0.20689655172413793,0.20588235294117646,0.7586206896551724,0.7941176470588235,0.3190625,0.32924999999999993,6.333333333333334,1.4444444444444444,0.2413793103448276,0.8,3
20190508NCSS0,20190508,SS,NC,B,W,27,99,28,2,0,0,0,0,0,4,0,0,0,1,27,0,29,2,2,5,1,0,1,1,0,7,0,0,3,0.0,0.1724137931034483,0.07142857142857142,0.4827586206896552,0.14285714285714285,0.2082758620689655,0.06357142857142857,2.111111111111111,0.2222222222222222,0.13793103448275862,1.0,3
20190509NCSS0,20190509,SS,NC,B,W,27,177,35,10,2,0,0,0,7,8,1,4,4,1,12,4,33,6,6,10,1,0,2,0,8,4,1,0,11,4.0,0.30303030303030304,0.2857142857142857,1.0606060606060606,0.8285714285714286,0.42,0.345,3.5555555555555554,1.8888888888888888,0.21212121212121213,0.6923076923076923,3
20190510LTSS0,20190510,SS,LT,B,L,27,190,43,18,2,0,2,0,3,5,1,12,10,0,11,6,31,5,5,4,1,0,1,3,9,6,1,3,8,10.0,0.12903225806451613,0.4186046511627907,0.6774193548387096,1.0930232558139534,0.284,0.4623913043478261,5.777777777777778,2.3333333333333335,0.12903225806451613,0.14792899408284024,4
20190511LTSS0,20190511,SS,LT,B,W,27,135,33,5,0,0,0,0,2,10,1,2,1,1,22,1,32,9,9,10,2,0,0,2,7,6,0,2,6,1.0,0.3125,0.15151515151515152,0.90625,0.36363636363636365,0.3715384615384615,0.16657142857142856,1.4444444444444444,0.7777777777777778,0.0625,0.9529411764705882,4
20190512LTSS0,20190512,SS,LT,B,L,30,206,42,15,1,0,3,2,10,9,1,10,10,0,6,3,42,8,9,15,2,0,1,1,13,10,1,1,16,9.0,0.35714285714285715,0.35714285714285715,1.1428571428571428,1.1904761904761905,0.4416363636363636,0.46653846153846157,8.1,2.5,0.11904761904761904,0.44751381215469616,4
20190514SSOB0,20190514,SS,OB,T,W,30,161,40,11,2,2,1,2,6,11,0,3,3,1,17,2,32,4,4,7,0,0,1,1,10,3,2,1,9,2.6999999999999997,0.21875,0.275,0.84375,0.925,0.34142857142857136,0.3773913043478261,3.9,1.7,0.09375,0.64,2
20190515SSOB0,20190515,SS,OB,T,L,24,114,27,7,1,0,0,3,4,5,1,3,3,0,18,3,28,1,1,1,0,0,1,0,1,11,0,0,1,3.375,0.03571428571428571,0.25925925925925924,0.21428571428571427,0.7037037037037037,0.09620689655172414,0.302258064516129,3.25,1.375,0.10714285714285714,0.1,2
20190516SSOB0,20190516,SS,OB,T,L,24,122,33,6,1,0,0,2,1,4,0,4,1,0,18,1,29,1,1,5,1,0,0,1,1,4,1,2,3,1.125,0.1724137931034483,0.18181818181818182,0.41379310344827586,0.42424242424242425,0.184,0.1885294117647059,2.375,0.875,0.034482758620689655,0.058823529411764705,4
20190517SSKT0,20190517,SS,KT,T,W,27,148,34,8,1,0,2,0,2,11,1,3,3,1,3,1,43,14,14,20,2,1,1,0,5,4,0,0,10,3.0,0.46511627906976744,0.23529411764705882,1.2093023255813953,0.7352941176470589,0.4989583333333334,0.3138888888888889,4.111111111111111,1.1111111111111112,0.16279069767441862,0.9560975609756097,4
20190518SSKT0,20190518,SS,KT,T,L,24,117,28,4,2,0,0,0,0,3,0,2,1,0,21,1,31,0,0,7,0,0,0,1,0,3,1,2,5,1.125,0.22580645161290322,0.14285714285714285,0.45161290322580644,0.35714285714285715,0.2009677419354839,0.1542857142857143,2.25,0.5,0.0,0.0,3
20190521HHSS0,20190521,SS,HH,B,W,27,130,31,5,1,1,2,0,2,10,0,3,3,1,21,3,34,9,9,14,1,0,3,1,5,4,1,1,8,3.0,0.4117647058823529,0.16129032258064516,1.2647058823529411,0.6774193548387096,0.5107692307692309,0.28363636363636363,4.333333333333333,0.7777777777777778,0.29411764705882354,0.9,3
20190522HHSS0,20190522,SS,HH,B,W,36,204,47,12,2,0,2,1,7,9,3,5,5,1,15,4,43,6,6,13,2,1,0,1,5,12,0,2,9,3.75,0.3023255813953488,0.2553191489361702,0.813953488372093,0.8297872340425532,0.34395833333333337,0.3461111111111111,5.416666666666666,1.5833333333333333,0.09302325581395349,0.5901639344262295,3
20190523HHSS0,20190523,SS,HH,B,W,27,130,33,7,1,0,0,2,1,6,1,1,1,1,20,1,31,2,2,12,2,0,1,1,6,3,2,0,13,1.0,0.3870967741935484,0.21212121212121213,1.1290322580645162,0.48484848484848486,0.45378378378378376,0.21470588235294114,2.0,0.8888888888888888,0.16129032258064516,0.8,2
20190524WOSS0,20190524,SS,WO,B,L,27,157,39,13,2,1,4,0,5,8,1,10,10,0,13,4,37,5,5,11,1,1,1,2,2,10,0,0,7,10.0,0.2972972972972973,0.3333333333333333,0.8108108108108109,1.205128205128205,0.3458974358974359,0.4852272727272728,8.666666666666668,2.0,0.16216216216216217,0.2,3
20190525WOSS0,20190525,SS,WO,B,W,27,149,39,13,3,1,2,1,4,4,1,9,7,1,11,5,33,10,10,13,3,0,1,1,4,4,2,1,5,7.0,0.3939393939393939,0.3333333333333333,1.0909090909090908,1.0512820512820513,0.4508108108108108,0.4330232558139535,6.333333333333334,1.8888888888888888,0.18181818181818182,0.5524861878453039,5
20190526WOSS0,20190526,SS,WO,B,W,27,149,30,6,1,0,0,1,5,7,0,3,3,1,18,3,33,4,4,7,2,0,1,0,3,10,0,0,6,3.0,0.21212121212121213,0.2,0.6666666666666666,0.6,0.28527777777777774,0.262,3.111111111111111,1.2222222222222223,0.15151515151515152,0.64,2
20190528SSOB0,20190528,SS,OB,T,L,24,131,32,8,3,0,0,1,2,8,0,4,3,0,16,3,33,1,1,6,1,0,0,1,2,10,0,1,7,3.375,0.18181818181818182,0.25,0.45454545454545453,0.65625,0.20285714285714285,0.2835294117647059,1.75,1.25,0.030303030303030304,0.058823529411764705,2
20190529SSOB0,20190529,SS,OB,T,L,27,159,35,10,3,0,2,1,4,6,0,3,3,0,15,2,37,2,2,8,5,0,0,0,1,3,1,0,7,3.0,0.21621621621621623,0.2857142857142857,0.5945945945945946,0.9428571428571428,0.25552631578947366,0.3902564102564102,5.888888888888889,1.5555555555555556,0.13513513513513514,0.3076923076923077,2
20190530SSOB0,20190530,SS,OB,T,W,27,139,31,6,0,0,0,0,4,4,2,1,1,1,15,1,36,2,2,12,1,0,0,3,4,6,1,0,11,1.0,0.3333333333333333,0.1935483870967742,0.8055555555555556,0.5161290322580645,0.34550000000000003,0.23142857142857143,3.4444444444444446,1.1111111111111112,0.027777777777777776,0.8,2
20190531SSLT0,20190531,SS,LT,T,L,24,156,33,10,2,0,1,2,4,6,0,6,6,0,6,3,33,1,1,8,0,0,0,0,4,10,1,0,9,6.75,0.24242424242424243,0.30303030303030304,0.6060606060606061,0.8787878787878788,0.267027027027027,0.3683783783783784,4.625,1.75,0.0,0.02702702702702703,2
20190601SSLT0,20190601,SS,LT,T,L,24,146,31,9,1,0,0,0,5,7,1,5,5,0,15,1,36,2,2,9,2,0,0,0,2,8,0,0,9,5.625,0.25,0.2903225806451613,0.6111111111111112,0.7741935483870968,0.26710526315789473,0.3288888888888889,3.125,1.75,0.05555555555555555,0.13793103448275862,3
20190602SSLT0,20190602,SS,LT,T,W,27,133,33,6,1,0,2,0,3,5,0,3,3,1,15,3,38,8,8,13,3,0,1,1,5,5,2,0,9,3.0,0.34210526315789475,0.18181818181818182,0.9736842105263158,0.6666666666666666,0.40395348837209305,0.28361111111111115,5.777777777777778,1.0,0.15789473684210525,0.8767123287671232,3
20190604NCSS0,20190604,SS,NC,B,W,27,161,31,6,0,0,1,0,6,8,2,1,1,1,15,0,29,3,3,6,1,1,1,0,5,11,0,1,9,1.0,0.20689655172413793,0.1935483870967742,0.7931034482758621,0.6774193548387096,0.32676470588235285,0.2889189189189189,4.666666666666667,1.3333333333333333,0.20689655172413793,0.9,2
20190605NCSS0,20190605,SS,NC,B,W,27,168,36,11,2,0,1,0,2,10,1,3,3,1,12,1,33,3,4,8,1,0,1,0,0,9,0,0,5,3.0,0.24242424242424243,0.3055555555555556,0.6060606060606061,0.8055555555555556,0.2639393939393939,0.3457894736842105,2.888888888888889,1.4444444444444444,0.12121212121212122,0.64,2
20190606NCSS0,20190606,SS,NC,B,W,27,103,31,4,0,0,0,0,1,7,0,0,0,1,27,0,29,5,6,8,0,0,0,1,5,4,0,0,6,0.0,0.27586206896551724,0.12903225806451613,0.7241379310344828,0.2903225806451613,0.3108823529411765,0.1328125,1.7777777777777777,0.5555555555555556,0.0,1.0,2
20190607SSSK0,20190607,SS,SK,T,L,33,207,39,9,2,0,1,0,9,16,1,4,4,0,18,0,41,2,2,9,4,0,1,1,6,9,0,1,10,3.272727272727273,0.21951219512195122,0.23076923076923078,0.7560975609756098,0.8205128205128205,0.31659574468085105,0.3372916666666667,3.7272727272727275,1.6363636363636365,0.17073170731707318,0.2,3
20190608SSSK0,20190608,SS,SK,T,L,24,132,37,13,0,0,2,0,2,4,0,8,6,0,15,4,32,0,0,6,1,0,0,0,1,5,1,3,6,6.75,0.1875,0.35135135135135137,0.4375,0.918918918918919,0.19424242424242424,0.3941025641025641,6.0,1.875,0.03125,0.0,2
20190609SSSK0,20190609,SS,SK,T,W,27,165,35,8,0,0,0,1,4,8,0,0,0,1,15,0,37,9,9,11,2,0,4,0,6,3,0,0,7,0.0,0.2972972972972973,0.22857142857142856,1.135135135135135,0.5714285714285714,0.4541860465116279,0.2533333333333333,2.5555555555555554,1.3333333333333333,0.3783783783783784,1.0,4
20190611SSHT0,20190611,SS,HT,T,L,24,159,33,12,1,0,0,0,5,4,1,7,7,0,12,6,32,1,1,8,1,0,0,0,4,6,2,0,8,7.875,0.25,0.36363636363636365,0.65625,0.9090909090909091,0.285,0.38184210526315787,3.875,2.125,0.03125,0.02,4
20190612SSHT0,20190612,SS,HT,T,L,24,147,33,10,2,0,0,0,5,7,0,7,6,0,15,3,40,3,3,14,1,0,0,0,2,10,1,1,12,6.75,0.35,0.30303030303030304,0.775,0.8181818181818182,0.3385714285714285,0.345,3.125,1.875,0.025,0.15517241379310345,3
20190613SSHT0,20190613,SS,HT,T,L,26,160,32,7,2,1,0,3,6,6,1,3,3,0,17,1,28,2,2,6,0,0,1,1,4,3,2,0,6,3.115384615384616,0.21428571428571427,0.21875,0.6785714285714286,0.75,0.2909375,0.3121052631578947,3.6923076923076925,1.5,0.10714285714285714,0.3076923076923077,2
20190614KTSS0,20190614,SS,KT,B,W,27,156,33,10,1,0,1,0,5,5,3,4,4,1,16,4,32,7,7,13,4,0,2,0,3,6,3,0,4,4.0,0.40625,0.30303030303030304,1.21875,0.8787878787878788,0.5022857142857143,0.36684210526315786,5.0,1.6666666666666667,0.3125,0.7538461538461538,3
20190615KTSS0,20190615,SS,KT,B,L,27,201,39,13,4,0,0,1,8,4,1,10,8,0,15,2,32,7,7,6,2,0,3,1,7,9,0,2,5,8.0,0.1875,0.3333333333333333,0.9375,0.9743589743589743,0.37333333333333335,0.39595744680851064,4.777777777777778,2.3333333333333335,0.34375,0.3288590604026846,2
20190616KTSS0,20190616,SS,KT,B,L,30,164,36,8,0,0,0,2,5,9,1,3,3,0,18,1,35,1,1,9,2,0,0,1,0,9,0,0,6,2.6999999999999997,0.2571428571428571,0.2222222222222222,0.5714285714285714,0.5833333333333334,0.25057142857142856,0.2578048780487805,2.7,1.3,0.05714285714285714,0.1,3
20190618LGSS0,20190618,SS,LG,B,W,27,187,33,8,1,0,1,0,6,5,1,5,5,1,15,4,37,12,12,14,3,0,4,2,3,5,0,2,4,5.0,0.3783783783783784,0.24242424242424243,1.2432432432432432,0.7878787878787878,0.51275,0.3294871794871795,5.333333333333334,1.5555555555555556,0.40540540540540543,0.8520710059171598,2
20190619LGSS0,20190619,SS,LG,B,L,27,162,40,14,4,0,2,2,5,4,0,9,9,0,19,6,34,6,6,7,1,0,2,0,5,4,0,0,6,9.0,0.20588235294117646,0.35,0.7647058823529411,1.075,0.32,0.4411111111111111,6.666666666666666,2.111111111111111,0.20588235294117646,0.3076923076923077,2
20190620LGSS0,20190620,SS,LG,B,L,27,156,38,14,5,0,3,3,4,1,1,11,11,0,15,6,35,3,3,8,2,0,0,0,2,5,0,0,7,11.0,0.22857142857142856,0.3684210526315789,0.5714285714285714,1.2105263157894737,0.25027027027027027,0.49404761904761907,8.444444444444445,2.0,0.05714285714285714,0.06923076923076923,2
20190621SSHH0,20190621,SS,HH,T,W,27,152,29,7,3,0,0,1,4,8,1,2,2,1,18,1,34,4,5,8,4,0,1,1,6,6,1,0,8,2.0,0.23529411764705882,0.2413793103448276,0.8529411764705882,0.7241379310344828,0.34975,0.306969696969697,2.5555555555555554,1.2222222222222223,0.20588235294117646,0.8620689655172413,3
20190622SSHH0,20190622,SS,HH,T,L,24,154,33,9,1,0,1,1,2,9,1,5,4,0,17,3,27,0,0,4,0,0,0,0,1,6,2,1,2,4.5,0.14814814814814814,0.2727272727272727,0.3333333333333333,0.7272727272727273,0.15178571428571427,0.3137142857142857,3.125,1.375,0.0,0.0,2
20190623SSHH0,20190623,SS,HH,T,W,27,142,36,10,2,0,0,1,1,9,1,5,5,1,15,5,40,10,10,13,4,0,1,0,2,6,1,0,5,5.0,0.325,0.2777777777777778,0.875,0.6388888888888888,0.37333333333333335,0.27972972972972976,1.3333333333333333,1.2222222222222223,0.175,0.8,2
20190625OBSS0,20190625,SS,OB,B,W,27,120,31,5,2,0,0,0,1,3,0,2,2,1,21,2,35,10,11,14,2,0,1,4,10,3,3,0,12,2.0,0.4,0.16129032258064516,1.2285714285714286,0.41935483870967744,0.47400000000000003,0.184375,2.6666666666666665,0.6666666666666666,0.14285714285714285,0.968,2
20190627OBSS0,20190627,SS,OB,B,L,27,174,40,16,2,0,2,0,5,5,2,9,9,0,18,4,29,1,1,5,0,0,1,0,2,8,2,0,3,9.0,0.1724137931034483,0.4,0.5172413793103449,1.125,0.22709677419354837,0.46377777777777773,6.444444444444445,2.3333333333333335,0.10344827586206896,0.012195121951219513,2
20190628SKSS0,20190628,SS,SK,B,W,27,138,31,7,3,0,0,0,5,5,3,3,3,1,16,2,35,8,9,13,1,2,1,1,4,6,0,0,6,3.0,0.37142857142857144,0.22580645161290322,1.0857142857142856,0.7096774193548387,0.4456410256410256,0.3005555555555556,3.5555555555555554,1.3333333333333333,0.22857142857142856,0.9,2
20190630SKSS0,20190630,SS,SK,B,L,27,211,43,18,5,0,0,1,8,3,1,14,11,0,12,6,40,6,7,14,4,0,2,3,3,8,1,2,9,11.0,0.35,0.4186046511627907,1.025,1.1395348837209303,0.4295348837209302,0.45960784313725483,5.0,2.888888888888889,0.25,0.2,2
20190702SSKT0,20190702,SS,KT,T,L,24,157,31,9,0,0,1,0,7,6,0,5,5,0,14,3,33,3,3,7,1,0,0,1,3,7,0,0,6,5.625,0.21212121212121213,0.2903225806451613,0.5454545454545454,0.9032258064516129,0.2411111111111111,0.36973684210526314,5.75,2.0,0.030303030303030304,0.2647058823529412,2
20190703SSKT0,20190703,SS,KT,T,L,24,135,30,8,1,0,1,1,3,6,2,3,3,0,18,2,33,0,0,8,2,0,0,0,2,6,2,0,8,3.375,0.24242424242424243,0.26666666666666666,0.6060606060606061,0.7666666666666667,0.26457142857142857,0.32666666666666666,4.25,1.375,0.06060606060606061,0.0,2
20190704SSKT0,20190704,SS,KT,T,L,24,149,28,9,2,1,0,0,4,5,1,5,5,0,15,3,36,3,3,9,0,0,2,2,0,7,0,0,6,5.625,0.25,0.32142857142857145,0.6666666666666666,0.9285714285714286,0.2897222222222222,0.38312500000000005,3.25,1.625,0.16666666666666666,0.2647058823529412,2
20190705SSNC0,20190705,SS,NC,T,L,24,145,28,7,2,0,1,2,5,4,0,7,7,0,17,6,37,3,3,12,0,2,0,0,6,6,1,0,13,7.875,0.32432432432432434,0.25,0.918918918918919,0.8571428571428571,0.37860465116279074,0.353030303030303,5.5,1.5,0.10810810810810811,0.15517241379310345,2
20190706SSNC0,20190706,SS,NC,T,D,36,184,47,11,0,0,0,1,2,7,1,2,1,0,18,1,39,2,2,5,2,0,0,0,7,4,0,3,9,0.75,0.1282051282051282,0.23404255319148937,0.48717948717948717,0.5106382978723404,0.21826086956521737,0.22795918367346943,2.3333333333333335,1.0833333333333333,0.05128205128205128,0.5,2
20190707SSNC0,20190707,SS,NC,T,W,27,143,32,8,3,0,0,0,2,11,1,2,2,1,21,2,33,4,4,9,3,0,1,3,9,4,2,1,12,2.0,0.2727272727272727,0.25,1.0,0.65625,0.39452380952380955,0.2835294117647059,1.2222222222222223,1.1111111111111112,0.18181818181818182,0.8,2
20190709HTSS0,20190709,SS,HT,B,W,27,158,31,7,1,0,1,0,6,3,1,2,2,1,18,0,35,3,3,8,2,0,0,4,6,7,1,0,12,2.0,0.22857142857142856,0.22580645161290322,0.6857142857142857,0.7741935483870968,0.29317073170731706,0.3232432432432432,5.777777777777778,1.4444444444444444,0.05714285714285714,0.6923076923076923,1
20190711HTSS0,20190711,SS,HT,B,W,27,157,33,7,2,0,0,0,5,13,0,2,1,1,18,0,29,4,4,7,3,0,1,1,1,11,0,1,3,1.0,0.2413793103448276,0.21212121212121213,0.7241379310344828,0.6363636363636364,0.309,0.27473684210526317,1.7777777777777777,1.3333333333333333,0.20689655172413793,0.8,1
20190712SSLG0,20190712,SS,LG,T,W,27,158,34,8,4,0,0,0,3,6,1,3,3,1,9,3,38,5,6,14,0,0,3,0,5,10,1,0,11,3.0,0.3684210526315789,0.23529411764705882,1.105263157894737,0.6764705882352942,0.4544186046511628,0.2894594594594595,2.6666666666666665,1.2222222222222223,0.23684210526315788,0.8,1
20190713SSLG0,20190713,SS,LG,T,L,24,128,30,7,2,0,0,1,5,0,0,5,4,0,19,2,34,2,3,8,1,0,0,1,3,6,0,2,9,4.5,0.23529411764705882,0.23333333333333334,0.5882352941176471,0.7,0.25864864864864867,0.2982857142857143,4.875,1.5,0.029411764705882353,0.2647058823529412,1
20190714SSLG0,20190714,SS,LG,T,L,24,117,28,8,1,1,1,0,0,3,1,2,2,0,21,2,29,0,0,2,0,0,0,0,1,8,0,0,3,2.25,0.06896551724137931,0.2857142857142857,0.1724137931034483,0.7857142857142857,0.08233333333333333,0.3371428571428572,3.875,1.0,0.0,0.0,1
20190716SSWO0,20190716,SS,WO,T,L,24,142,29,10,2,1,0,2,5,5,3,6,6,0,16,6,30,0,0,3,0,0,0,0,1,6,0,0,4,6.75,0.1,0.3448275862068966,0.23333333333333334,1.0,0.10838709677419354,0.40705882352941175,3.625,1.875,0.0,0.0,1
20190717SSWO0,20190717,SS,WO,T,L,24,143,37,14,1,1,1,0,2,5,0,10,7,0,6,5,38,6,6,12,4,1,1,1,4,2,1,1,9,7.875,0.3157894736842105,0.3783783783783784,0.9736842105263158,0.972972972972973,0.40238095238095245,0.41435897435897445,4.125,2.0,0.23684210526315788,0.2647058823529412,1
20190718SSWO0,20190718,SS,WO,T,L,24,136,32,11,4,1,1,2,5,2,1,5,5,0,18,2,32,1,1,5,2,0,0,0,4,6,0,0,9,5.625,0.15625,0.34375,0.5,1.125,0.22138888888888889,0.4513513513513514,6.0,2.0,0.0625,0.038461538461538464,1
20190726HHSS0,20190726,SS,HH,B,W,27,176,38,12,4,0,2,0,6,8,1,8,8,1,15,4,35,9,9,14,3,0,3,0,4,5,1,0,7,8.0,0.4,0.3157894736842105,1.2571428571428571,1.0526315789473684,0.5125641025641026,0.4263636363636364,6.111111111111111,2.0,0.34285714285714286,0.5586206896551724,1
20190727HHSS0,20190727,SS,HH,B,W,27,144,38,11,1,1,0,1,3,9,0,6,4,1,16,3,33,7,7,11,3,1,2,1,2,7,1,1,5,4.0,0.3333333333333333,0.2894736842105263,1.0606060606060606,0.7368421052631579,0.4417142857142857,0.3163414634146341,2.0,1.5555555555555556,0.3333333333333333,0.5764705882352941,2
20190728HHSS0,20190728,SS,HH,B,W,27,141,35,8,4,0,0,1,3,2,1,6,3,1,18,3,35,13,13,12,2,0,1,0,9,4,1,1,7,3.0,0.34285714285714286,0.22857142857142856,1.0857142857142856,0.6571428571428571,0.42863636363636365,0.2818421052631579,3.5555555555555554,1.2222222222222223,0.14285714285714285,0.824390243902439,1
